title,count
新媒体专员,2
薪酬绩效、HRBP,2
集团中台 HRG,2
HRBP／集团 COE,2
大政委,2
HRCOE-招聘渠道组,2
VLA 算法工程师,2
全球 HRBP＆招聘负责人,2
中国区穆迪分析招聘负责人,2
招聘主管／高级招聘顾问,2
留校实习生,2
HC 管理,2
风控系统后端工程师（Java）,2
集团品牌总经理,2
媒介公关经理,2
华东区人力资源总监,2
总经理助理／人事行政经理,2
总经理助理/招聘主管,2
高级人力资源经理（HRBP）,2
高级人力资源经理（HRBP Leader）,2
资深内容运营专家,2
"HRBP, APAC Tech and Cloud",2
Site HRBP Lead,2
Employee Relations Senior Manager,2
Recruiting & Training Manager,2
轴承设计工程师,2
组织效能专家,2
组织效能负责人，高级经理,2
咨询经理 - 人才和组织,2
管理咨询分析师 - 人才和组织,2
人力资源战略伙伴,2
媒体合作策略总监,2
Senior Executive Assistant,2
c&b head,2
HRGM/HRD,2
HRBP & SSC leader,2
Head of the HR (Maternity Cover),2
HR & RPO Consultant,2
Talent Partner-APAC & Commercial Account Director/CSM,2
Senior HRBP-TA,2
Strategic Talent Partner,2
Senior Technical & Cloud Recruiter,2
Key Account Director,2
hrbp head,2
senior hrbp,2
TD（培训与人才发展）,2
区域连锁全国 HRBP,2
华东大区 HRBP Leader,2
测试开发专家,2
HROD,2
集团品牌市场负责人,2
海外增长运营负责人,2
coe 经理,2
汽车人力总监,2
组织与财经群组人力资源负责人,2
商业化人力资深总监,2
美团金融服务平台人力资源部人力资源负责人,2
美团人力资源平台招聘负责人,2
Supervisor/Assistant Manager,2
招聘助理（实习生）,2
组织发展中心负责人,2
OD 团队负责人,2
战略运营经理,2
Head of Global HR,2
业务合伙人，独立顾问,2
组织和人才发展总监,2
人才发展高级专家（D9）团队负责人,2
组织发展专家（P3-2）,2
高级顾问，项目经理,2
商务代表,2
外国政府贷款项目经理,2
Senior Solutions Specialist,2
学习与发展总监,2
人力资源部负责人,2
高级数据分析工程师,2
HRBP＆招聘经理,2
SAP 软件工程师,2
市场运营负责人,2
实线 leader,2
Research Consultant,2
高级培训主任,2
副总经理、董事会秘书,2
SBP-Strategic Business Partner,2
隐式召回算法 leader,2
国家经理（法国、瑞士、荷比卢）,2
直播内容运营,2
高级合伙人,2
HRVP 人力资源副总裁,2
HRD 人力资源总监,2
游戏分发搜索渠道负责人,2
网络优化工程师,2
董事、副总经理、董事会秘书,2
测试开发主管,2
总布置主任工程师,2
运维专家,2
业务咨询顾问,2
业务拓展经理（选品＋采购岗）,2
亚太区销售负责人,2
数字传播经理,2
项目管理与系统工程师,2
媒介策划执行,2
市场渠道总监,2
AI 增长负责人,2
增长／投放负责人,2
投放,2
店铺负责人,2
产品＆运营,2
教学指导老师,2
搜索高级工程师,2
C++/QT,2
解决方案架构师／高级售前技术顾问,2
资深移动架构师,2
Senior Frontend Engineer,2
出海业务负责人,2
手机结构专家,2
商业化策略运营,2
android 技术专家,2
医疗行业总监,2
数据组负责人,2
高级薪酬绩效经理,2
技术产品经理（JDY）,2
产品交互设计,2
网络节目主持人、编辑,2
媒介经理／总监,2
高级内容经理,2
政策研究员,2
旅游产品经理,2
Android 端负责人,2
品牌市场经理,2
创意经理,2
系统研究员＆UTMS 架构师,2
方案工程师,2
品牌营销中心总经理,2
风险咨询分析员,2
大模型算法组主管（P9）,2
企业文化专家,2
社交媒体运营,2
因果算法研究员,2
工程 head,2
主任记者,2
公共事务副总监,2
营销活动经理,2
游戏特效,2
深度学习算法组 Leader,2
Editorial Intern,2
高级品牌营销,2
集团公关策略与传播负责人,2
公共事务总监、火山引擎副总裁（云业务监管合规负责人）,2
地方政府事务部总经理,2
公共关系高级总监/沈阳代表处联通系统部部长/高级客户总监/客户代表、高级客户经理,2
海外技术与营销支持,2
组织发展,2
品牌及内容营销,2
Recruitment Manager,2
on-site recruiter,2
公关实习生,2
营销 HRBP,2
猎头项目经理,2
人才发展（TD）/组织文化（OC）专家,2
SSC/HRIS/文化专员,2
员工关系,2
Team Member,2
高级技术顾问,2
图像动作组负责人,2
首席组织官,2
Interior Architect,2
数字化一号位,2
资深运营专家（D9）,2
机构负责人,2
android 高级研发工程师,2
越南国家经理,2
总工助理,2
薪酬福利岗,2
证券事务主管,2
组织绩效资深专家,2
iOS 项目的协作开发人员,2
培训与文化专员／主管,2
人资行政中心总经理兼运营负责人,2
广告运营,2
高级 JAVA 开发,2
科研负责人,2
iOS 开发实习,2
前端高级工程师,2
高级市场经理（品牌与用户增长）,2
动画监制,2
研发项目总监,2
高级运动控制算法工程师（二级）,2
投资者关系管理经理,2
投资经理＆合伙人,2
用户／业务运营,2
薪酬绩效,2
iOS 项目的独立开发人员,2
招聘（外包）,2
国际部品牌市场总监,2
行政主管,2
招聘培训经理,2
审计助理实习生,2
医药代表,2
HRSSC,2
AI 技术副总监,2
资深管理咨询顾问,2
组织发展实习生,2
培训实习生,2
cae 仿真工程师,2
后端开发工程师（实习）,2
招聘组长,2
经营管理主管,2
日本、泰国市场负责人,2
自营采销/出海业务,2
大模型应用开发,2
ka 高级销售经理,2
Head of Technology / CTO / CISO,2
IC 研发中心负责人,2
大模型算法开发工程师,2
AI Agent PM,2
Strategy Consultant,2
建筑设计高级专业经理,2
频道运营,2
全国销售主管,2
品牌推广,2
高级教研员,2
平台用户运营,2
时尚编辑,2
高级频道运营,2
速卖通运营,2
商家运营专员,2
项目管理团队负责人,2
全球商户运营,2
客户销售代表,2
Sales Coordinator,2
Lead Solutions Architect / Head of Tech Solutions,2
产品总经理,2
系统分析师／设计师,2
初级应用服务分析师,2
AI 全栈研发工程师,2
远程研究实习生,2
系统研究员,2
部门负责人（副总监）,2
工程师（T2.2）,2
芯片软件团队负责人,2
20 级,2
研究主管,2
专家工程师（EE）,2
统计师,2
深度学习加速优化计算方案架构师,2
高性能计算工程师,2
资深数字营销经理,2
软件测试组长,2
技术产品经理（TPM）,2
高级专家 P8,2
产品负责人（顾问）,2
web3 前端开发工程师,2
商务,2
助理（实习）,2
创新硬件产品负责人,2
政府和公共事务高级总监,2
公共事务部经理,2
机器视觉检测工程师,2
AI 硬件产品专家,2
政务文旅总监,2
高级运营／商务总监,2
文旅招商总监,2
副总经理＆招商管理负责人,2
IP 引进部高级经理／品牌部经理,2
出境主播＆同声传译,2
国际体育赛事主管,2
业务运营负责人,2
资深公共事务专家（P6-1）,2
助理教授，网络法研究所执行所长,2
安全总监,2
总经理秘书,2
院长助理,2
品牌营销策划,2
Senior Integrated Marketing Expert,2
区域公共事务高级总监,2
副处长（主持工作）,2
政府事务管理／政府关系,2
北京地区政府事务负责人,2
科级,2
Assistant Product Manager / Marketing Executive,2
公共事务,2
Java development,2
研究室主任,2
对外事务与投融资副总裁,2
政府行业经理,2
法规工程师,2
高级政府事务专家,2
项目质量管理,2
"高级工程总监 T13,L2-3",2
"Sr. Engineering Manager, E7",2
"Sr. Software Engineer, E5",2
政府事业部总经理,2
Engineering Intern,2
主产品经理,2
Co-Founder＆联合创始人,2
高级政务专家,2
VP 助理,2
实习研究助理,2
政府事务总监（GR 负责人）,2
政府业务负责人,2
东北区域总监/辽宁公共事务总监,2
东北区域经理,2
长春城市经理,2
秘书长,2
Customer Director,2
战略规划负责人,2
政府行业战略顾问,2
执行秘书长,2
研究和项目负责人,2
综合办公室主任,2
中队长,2
高级编导,2
市场策划专员,2
产品研发经理,2
Senior Director,2
产品策划经理,2
新媒体部主任,2
数据 CRM 主管,2
Associate Account Manager (Data&CRM),2
助理奥妙品牌经理,2
Agent 运维,2
高级消费者运营专家 (P8),2
用户增长洞察组负责人 (L9),2
数字化转型总监 (G5),2
Senior Full Stack Developer,2
硬件首席工程师,2
Supply Chain Analyst,2
品牌市场高级经理,2
品牌公关主管,2
Strategic Director,2
咨询师助理（实习）,2
高级硬件工程师和芯片验证工程师,2
副主管,2
项目产品经理,2
Executive Assistant of General Manager,2
人工智能合作专家,2
客户服务经理／主管,2
博物馆策划,2
市场部副总经理,2
P8,2
Java 开发实习,2
用户运营部总监,2
项目开发工程师,2
高级客户总监,2
线上营销负责人,2
用户策略产品,2
品牌管理实习生,2
创作者运营实习生,2
创意文案策划,2
客户经理 Account Manager,2
副总裁助理,2
SAD,2
游戏事业部负责人,2
商业数据分析专家,2
Brand Marketing Manager,2
新媒体运营高级经理,2
Head of Marketing and Operation,2
"Manager, Insights & Strategy",2
推广专员,2
AI Agent 架构师,2
创业者、全栈开发工程师,2
Project Coordinator,2
媒体运营总监,2
红人运营负责人,2
KA 大客户专员,2
商务副经理,2
开发负责人＆产品经理,2
亚太片区人事总监,2
高级质量经理,2
高级产品运营总监,2
销售运营总监,2
项目策划,2
行业大模型算法与 infra 负责人,2
商业化团队负责人,2
内容营销专员,2
消费科技行业研究实习生,2
硬科技投资分析 PhD 实习生,2
电力设备与新能源行业研究实习生,2
化工行业研究课题小组骨干,2
Partner Manager,2
Executive,2
软件开发工程师（Senior Engineer）,2
Marketing Head,2
谷歌广告优化经理,2
大模型高级算法专家,2
天猫运营,2
大区人力资源总监,2
培训经理/主管,2
策略规划,2
CRO,2
金融风控负责人,2
系统测试及管理,2
c 嵌入式软件开发工程师,2
CTO and Co-founder,2
金融产品高级经理,2
助理策划总监,2
Brand Director,2
KA 客户经理,2
风控专家,2
外贸/贸易经理/主管,2
data scientist,2
Equity Trader,2
Senior supply chain specialist,2
Senior dry bulk data analyst,2
Market research analyst,2
Bunker trader trainee,2
研究助理兼职,2
高级数据分析专家,2
项目负责人/前端开发,2
消费贷经理,2
创始人兼负责人,2
独立董事会董事,2
日本销售负责人,2
JAPAC 绩效产品专家负责人,2
总经理／代理国家经理,2
数字商务合作负责人,2
高级顾问至经理,2
算法专家 D8,2
高级工程师 T5,2
Interaction Designer,2
前端主程,2
node 开发工程师,2
高级 web 前端工程师,2
AI 语音产品经理,2
前端开发（实习）,2
BI 数据分析师,2
会员运营专家,2
Global Account Manager,2
高级嵌入式软件开发工程师,2
首席研究员,2
技术总监／经理,2
数据策略分析,2
视觉 AI 算法团队负责人,2
审计监察总监,2
大数据高级研发,2
JavaScript,2
Managing Director / Japan Representative,2
驱动开发,2
Business Development Manager - Automotive,2
Key Account Manager / Marketing Manager,2
"Group Leader, OEM Sales",2
Global OEM Sales & Marketing,2
"Multiple Roles: OEM Sales, Purchasing, Aftermarket Sales",2
Salesperson - Industrial Diamond Blades,2
芯片验证工程师,2
分析总监兼 BI 负责人,2
数据部部长,2
运营分析主管／经理,2
计算机视觉负责人,2
高级游戏研发工程师,2
BI 及数据团队负责人,2
营销画像平台负责人,2
研究员（电商推荐）,2
研究员（NLP）,2
Guest Lecturer,2
UK LIVE KA Partnership Manager,2
资深前端架构师,2
C#开发,2
Magic、Nova 系列质量工作,2
Java 技术主管,2
Java 项目经理,2
MLops Engineer,2
Camera 算法工程师,2
日本负责人,2
商品专员/助理,2
高级品牌推广,2
"Country General Manager, the Head of Horen Japan",2
Strategy and Product Line Director,2
"Country General Manager, the Head of HBK Japan",2
MLops 机器学习运维工程师,2
ops 运维工程师,2
Senior Acting Manager / Acting Manager,2
大数据解决方案架构师,2
"Product Marketing Sr. Director, AI",2
Fractional CMO,2
"Managing Director, Digital Bank & Global CMO",2
"VP, Products Marketing",2
Chief Growth and Marketing Officer,2
Global Strategy Sr. Director / LATAM Marketing Sr. Director,2
Product Marketing Director / Head of Industry,2
Sales and Marketing positions,2
流程优化专家,2
决策规划算法负责人,2
后端主程，技术合伙人,2
产品总监/VP,2
产品／项目负责人,2
AI 算法产品经理,2
资深公关,2
高级总务专员,2
旅游部导游兼经理／酒店礼宾,2
Product Specialist,2
Product Marketing Lead,2
首席产品官／CPO,2
产品经理轮岗｜软件工程师,2
董事会顾问｜投资人,2
中国区总裁,2
创始合伙人｜产品经理,2
Marketing Lead (Freelance),2
Senior Activation Executive,2
嵌入式高级工程师,2
Country Manager,2
Regional Vice President,2
Head of Sales,2
SE Director,2
SE Manager,2
人脸识别小组算法 LEADER,2
算法主开发,2
视频设计助理,2
数字艺术家,2
集团副总,2
产品专家＆咨询顾问,2
PR 高级经理,2
数据技术经理,2
数据 Team Lead,2
大中华区平台合作负责人,2
中国区合作与市场负责人,2
产品与运营总监,2
WAP 业务总监,2
MARKETING DIRECTOR,2
美国市场部负责人,2
市场与渠道总监,2
市场与传播副总裁,2
业务发展,2
资深产品经理到产品专家,2
"Senior Analyst & Chief Navigation Officer / Analyst & 2nd Navigation Officer / Analyst, Ship's Navigation Officer",2
技术管理者/AI 方向深度专家,2
高级先进工程与销售经理,2
Full Stack Software Developer,2
渠道销售客户经理,2
行业客户经理,2
医疗 AI 大脑资深运营总监,2
KOL 营销负责人,2
工程监理,2
产品研发处负责人,2
数据变现及 AI 产品总监,2
